"EVENTNAME","REGION","REGION2","x","y","DATE","YEAR","MONTH","period"
"2002307","GEORGIA","South","-81.369","30.859","07-25-2002","2002","07","other"
"2002309","GEORGIA","South","-81.425","30.765","07-25-2002","2002","07","other"
"2002311","GEORGIA","South","-81.335","30.785","07-25-2002","2002","07","other"
"2002313","GEORGIA","South","-81.395","30.677","07-25-2002","2002","07","other"
"2002315","FLORIDA","South","-81.386","30.322","07-25-2002","2002","07","other"
"2002317","FLORIDA","South","-81.383","30.294","07-25-2002","2002","07","other"
"2002319","FLORIDA","South","-80.707","28.762","07-26-2002","2002","07","other"
"2002321","FLORIDA","South","-80.765","28.852","07-26-2002","2002","07","other"
"2002323","FLORIDA","South","-80.803","28.911","07-26-2002","2002","07","other"
"2002325","FLORIDA","South","-80.829","28.948","07-26-2002","2002","07","other"
"2002327","FLORIDA","South","-80.87","29.01","07-26-2002","2002","07","other"
"2002329","FLORIDA","South","-80.947","29.13","07-26-2002","2002","07","other"
"2002331","FLORIDA","South","-81.004","29.234","07-26-2002","2002","07","other"
"2002333","FLORIDA","South","-81.062","29.357","07-26-2002","2002","07","other"
"2002335","FLORIDA","South","-81.074","29.382","07-26-2002","2002","07","other"
"2002337","FLORIDA","South","-81.104","29.445","07-26-2002","2002","07","other"
"2002339","FLORIDA","South","-81.176","29.599","07-26-2002","2002","07","other"
"2002341","FLORIDA","South","-81.209","29.679","07-27-2002","2002","07","other"
"2002343","FLORIDA","South","-81.242","29.764","07-27-2002","2002","07","other"
"2002345","FLORIDA","South","-81.256","29.822","07-27-2002","2002","07","other"
"2002347","FLORIDA","South","-81.297","29.961","07-27-2002","2002","07","other"
"2002349","FLORIDA","South","-81.342","30.135","07-27-2002","2002","07","other"
"2002351","GEORGIA","South","-80.804","31.949","07-28-2002","2002","07","other"
"2002353","GEORGIA","South","-80.755","31.971","07-28-2002","2002","07","other"
"2002355","SOUTH CAROLINA","South","-80.758","32.072","07-28-2002","2002","07","other"
"2002357","SOUTH CAROLINA","South","-80.646","32.079","07-28-2002","2002","07","other"
"2002359","SOUTH CAROLINA","South","-80.535","32.175","07-28-2002","2002","07","other"
"2002361","SOUTH CAROLINA","South","-80.374","32.301","07-28-2002","2002","07","other"
"2002363","SOUTH CAROLINA","South","-80.291","32.397","07-28-2002","2002","07","other"
"2002365","SOUTH CAROLINA","South","-80.272","32.425","07-28-2002","2002","07","other"
"2002367","SOUTH CAROLINA","South","-79.954","32.586","07-28-2002","2002","07","other"
"2002369","SOUTH CAROLINA","South","-79.955","32.598","07-29-2002","2002","07","other"
"2002371","SOUTH CAROLINA","South","-79.9","32.624","07-29-2002","2002","07","other"
"2002373","SOUTH CAROLINA","South","-79.769","32.708","07-29-2002","2002","07","other"
"2002375","SOUTH CAROLINA","South","-79.68","32.809","07-29-2002","2002","07","other"
"2002377","SOUTH CAROLINA","South","-79.661","32.835","07-29-2002","2002","07","other"
"2002379","SOUTH CAROLINA","South","-79.597","32.847","07-29-2002","2002","07","other"
"2002381","ONSLOW BAY","North","-77.558","34.413","07-30-2002","2002","07","other"
"2002383","ONSLOW BAY","North","-77.504","34.445","07-30-2002","2002","07","other"
"2002385","ONSLOW BAY","North","-77.412","34.49","07-30-2002","2002","07","other"
"2002387","ONSLOW BAY","North","-77.311","34.533","07-30-2002","2002","07","other"
"2002389","ONSLOW BAY","North","-77.152","34.617","07-30-2002","2002","07","other"
"2002391","RALEIGH BAY","North","-76.354","34.805","07-30-2002","2002","07","other"
"2002393","RALEIGH BAY","North","-75.595","35.227","07-31-2002","2002","07","other"
"2002395","RALEIGH BAY","North","-75.672","35.207","07-31-2002","2002","07","other"
"2002397","RALEIGH BAY","North","-75.791","35.168","07-31-2002","2002","07","other"
"2002399","RALEIGH BAY","North","-75.838","35.151","07-31-2002","2002","07","other"
"2002401","RALEIGH BAY","North","-75.946","35.102","07-31-2002","2002","07","other"
"2002403","RALEIGH BAY","North","-76.032","35.034","07-31-2002","2002","07","other"
"2002405","RALEIGH BAY","North","-76.12","34.994","07-31-2002","2002","07","other"
"2002407","RALEIGH BAY","North","-76.283","34.866","07-31-2002","2002","07","other"
"2002409","GEORGIA","South","-81.039","31.727","10-07-2002","2002","10","other"
"2002411","GEORGIA","South","-81.001","31.709","10-07-2002","2002","10","other"
"2002413","GEORGIA","South","-81.061","31.591","10-07-2002","2002","10","other"
"2002415","GEORGIA","South","-81.071","31.534","10-07-2002","2002","10","other"
"2002417","GEORGIA","South","-81.086","31.464","10-07-2002","2002","10","other"
"2002419","GEORGIA","South","-81.096","31.443","10-07-2002","2002","10","other"
"2002421","GEORGIA","South","-81.15","31.389","10-07-2002","2002","10","other"
"2002423","GEORGIA","South","-81.205","31.306","10-07-2002","2002","10","other"
"2002425","GEORGIA","South","-81.209","31.264","10-07-2002","2002","10","other"
"2002427","FLORIDA","South","-81.003","29.233","10-08-2002","2002","10","other"
"2002429","FLORIDA","South","-80.956","29.144","10-08-2002","2002","10","other"
"2002431","FLORIDA","South","-80.875","29.02","10-08-2002","2002","10","other"
"2002433","FLORIDA","South","-80.835","28.956","10-08-2002","2002","10","other"
"2002435","FLORIDA","South","-80.811","28.921","10-08-2002","2002","10","other"
"2002437","FLORIDA","South","-80.772","28.863","10-08-2002","2002","10","other"
"2002439","FLORIDA","South","-80.716","28.775","10-08-2002","2002","10","other"
"2002441","FLORIDA","South","-81.062","29.355","10-09-2002","2002","10","other"
"2002443","FLORIDA","South","-81.074","29.381","10-09-2002","2002","10","other"
"2002445","FLORIDA","South","-81.104","29.444","10-09-2002","2002","10","other"
"2002447","FLORIDA","South","-81.176","29.6","10-09-2002","2002","10","other"
"2002449","FLORIDA","South","-81.209","29.68","10-09-2002","2002","10","other"
"2002451","FLORIDA","South","-81.243","29.763","10-09-2002","2002","10","other"
"2002453","FLORIDA","South","-81.256","29.822","10-09-2002","2002","10","other"
"2002455","FLORIDA","South","-81.297","29.961","10-09-2002","2002","10","other"
"2002457","ONSLOW BAY","North","-77.907","33.736","10-17-2002","2002","10","other"
"2002459","ONSLOW BAY","North","-77.925","33.791","10-17-2002","2002","10","other"
"2002461","ONSLOW BAY","North","-77.933","33.853","10-17-2002","2002","10","other"
"2002463","ONSLOW BAY","North","-77.925","33.911","10-17-2002","2002","10","other"
"2002465","ONSLOW BAY","North","-77.906","33.972","10-17-2002","2002","10","other"
"2002467","ONSLOW BAY","North","-77.87","34.038","10-17-2002","2002","10","other"
"2002469","ONSLOW BAY","North","-77.854","34.091","10-17-2002","2002","10","other"
"2002471","ONSLOW BAY","North","-77.795","34.191","10-17-2002","2002","10","other"
"2002473","SOUTH CAROLINA","South","-79.154","33.061","10-18-2002","2002","10","other"
"2002475","SOUTH CAROLINA","South","-79.27","33.058","10-18-2002","2002","10","other"
"2002477","SOUTH CAROLINA","South","-79.272","32.995","10-18-2002","2002","10","other"
"2002479","SOUTH CAROLINA","South","-79.385","32.955","10-18-2002","2002","10","other"
"2002481","SOUTH CAROLINA","South","-79.48","32.931","10-18-2002","2002","10","other"
"2002483","SOUTH CAROLINA","South","-79.513","32.903","10-18-2002","2002","10","other"
"2002485","SOUTH CAROLINA","South","-79.58","32.842","10-18-2002","2002","10","other"
"2002489","GEORGIA","South","-81.196","31.34","10-21-2002","2002","10","other"
"2002491","GEORGIA","South","-81.233","31.23","10-21-2002","2002","10","other"
"2002493","GEORGIA","South","-81.25","31.139","10-21-2002","2002","10","other"
"2002495","GEORGIA","South","-81.3","31.142","10-21-2002","2002","10","other"
"2002497","GEORGIA","South","-81.295","31.055","10-21-2002","2002","10","other"
"2002499","GEORGIA","South","-81.325","31.039","10-21-2002","2002","10","other"
"2002501","GEORGIA","South","-81.307","31.003","10-21-2002","2002","10","other"
"2002503","GEORGIA","South","-81.31","30.946","10-21-2002","2002","10","other"
"2002505","GEORGIA","South","-81.318","30.898","10-21-2002","2002","10","other"
"2002507","FLORIDA","South","-81.345","30.149","10-22-2002","2002","10","other"
"2002509","FLORIDA","South","-81.38","30.276","10-22-2002","2002","10","other"
"2002511","FLORIDA","South","-81.386","30.322","10-22-2002","2002","10","other"
"2002513","GEORGIA","South","-81.394","30.669","10-22-2002","2002","10","other"
"2002515","GEORGIA","South","-81.42","30.754","10-22-2002","2002","10","other"
"2002517","GEORGIA","South","-81.321","30.779","10-22-2002","2002","10","other"
"2002519","GEORGIA","South","-81.376","30.845","10-22-2002","2002","10","other"
"2002521","GEORGIA","South","-81.346","30.872","10-22-2002","2002","10","other"
"2002523","GEORGIA","South","-80.957","31.768","10-23-2002","2002","10","other"
"2002525","GEORGIA","South","-80.96","31.792","10-23-2002","2002","10","other"
"2002527","GEORGIA","South","-80.927","31.826","10-23-2002","2002","10","other"
"2002529","GEORGIA","South","-80.897","31.847","10-23-2002","2002","10","other"
"2002531","GEORGIA","South","-80.801","31.951","10-23-2002","2002","10","other"
"2002533","GEORGIA","South","-80.756","31.97","10-23-2002","2002","10","other"
"2002535","SOUTH CAROLINA","South","-80.758","32.071","10-23-2002","2002","10","other"
"2002537","SOUTH CAROLINA","South","-80.65","32.077","10-23-2002","2002","10","other"
"2002539","SOUTH CAROLINA","South","-80.54","32.149","10-24-2002","2002","10","other"
"2002541","SOUTH CAROLINA","South","-80.373","32.302","10-24-2002","2002","10","other"
"2002543","RALEIGH BAY","North","-75.595","35.227","10-29-2002","2002","10","other"
"2002545","RALEIGH BAY","North","-75.672","35.206","10-29-2002","2002","10","other"
"2002547","RALEIGH BAY","North","-75.79","35.168","10-29-2002","2002","10","other"
"2002549","RALEIGH BAY","North","-75.838","35.151","10-29-2002","2002","10","other"
"2002553","RALEIGH BAY","North","-76.033","35.033","10-29-2002","2002","10","other"
"2002555","RALEIGH BAY","North","-76.122","34.993","10-29-2002","2002","10","other"
"2002557","RALEIGH BAY","North","-76.284","34.866","10-30-2002","2002","10","other"
"2002559","RALEIGH BAY","North","-76.347","34.813","10-30-2002","2002","10","other"
"2002561","ONSLOW BAY","North","-76.557","34.641","10-30-2002","2002","10","other"
"2002563","ONSLOW BAY","North","-76.62","34.666","10-30-2002","2002","10","other"
"2002565","ONSLOW BAY","North","-76.79","34.69","10-30-2002","2002","10","other"
"2002567","ONSLOW BAY","North","-77.002","34.662","10-31-2002","2002","10","other"
"2002569","ONSLOW BAY","North","-77.033","34.653","10-31-2002","2002","10","other"
"2002571","ONSLOW BAY","North","-77.134","34.623","10-31-2002","2002","10","other"
"2002573","ONSLOW BAY","North","-77.396","34.496","10-31-2002","2002","10","other"
"2002575","ONSLOW BAY","North","-77.49","34.452","10-31-2002","2002","10","other"
"2002577","ONSLOW BAY","North","-77.556","34.413","10-31-2002","2002","10","other"
"2002579","LONG BAY","North","-77.971","33.773","11-01-2002","2002","11","other"
"2002581","LONG BAY","North","-77.988","33.814","11-01-2002","2002","11","other"
"2002583","LONG BAY","North","-78.201","33.9","11-01-2002","2002","11","other"
"2002585","LONG BAY","North","-78.293","33.893","11-01-2002","2002","11","other"
"2002587","LONG BAY","North","-78.616","33.79","11-01-2002","2002","11","other"
"2002589","LONG BAY","North","-78.636","33.811","11-01-2002","2002","11","other"
"2002591","LONG BAY","North","-78.648","33.796","11-01-2002","2002","11","other"
"2002593","SOUTH CAROLINA","South","-80.291","32.398","11-05-2002","2002","11","other"
"2002595","SOUTH CAROLINA","South","-80.168","32.499","11-05-2002","2002","11","other"
"2002597","SOUTH CAROLINA","South","-79.953","32.587","11-05-2002","2002","11","other"
"2002601","SOUTH CAROLINA","South","-79.779","32.715","11-07-2002","2002","11","other"
"2002603","SOUTH CAROLINA","South","-79.897","32.625","11-07-2002","2002","11","other"
"2002605","LONG BAY","North","-79.056","33.491","11-08-2002","2002","11","other"
"2002607","LONG BAY","North","-79","33.466","11-08-2002","2002","11","other"
"2002609","LONG BAY","North","-79.126","33.349","11-08-2002","2002","11","other"
"2002611","LONG BAY","North","-79.127","33.323","11-08-2002","2002","11","other"
"2003001","LONG BAY","North","-79.127","33.328","04-08-2003","2003","04","other"
"2003003","LONG BAY","North","-79.061","33.461","04-08-2003","2003","04","other"
"2003005","LONG BAY","North","-79.068","33.486","04-08-2003","2003","04","other"
"2003007","LONG BAY","North","-78.932","33.622","04-08-2003","2003","04","other"
"2003009","LONG BAY","North","-78.761","33.717","04-08-2003","2003","04","other"
"2003011","LONG BAY","North","-78.685","33.782","04-09-2003","2003","04","other"
"2003013","LONG BAY","North","-78.636","33.81","04-09-2003","2003","04","other"
"2003015","LONG BAY","North","-78.307","33.892","04-09-2003","2003","04","other"
"2003017","LONG BAY","North","-78.059","33.857","04-09-2003","2003","04","other"
"2003019","LONG BAY","North","-77.993","33.824","04-09-2003","2003","04","other"
"2003021","LONG BAY","North","-77.978","33.782","04-09-2003","2003","04","other"
"2003023","SOUTH CAROLINA","South","-79.952","32.586","04-10-2003","2003","04","other"
"2003025","SOUTH CAROLINA","South","-79.954","32.599","04-10-2003","2003","04","other"
"2003027","SOUTH CAROLINA","South","-79.899","32.624","04-10-2003","2003","04","other"
"2003029","SOUTH CAROLINA","South","-79.77","32.709","04-10-2003","2003","04","other"
"2003031","ONSLOW BAY","North","-76.634","34.667","04-14-2003","2003","04","other"
"2003033","ONSLOW BAY","North","-76.569","34.649","04-14-2003","2003","04","other"
"2003035","RALEIGH BAY","North","-76.355","34.805","04-14-2003","2003","04","other"
"2003037","RALEIGH BAY","North","-76.298","34.856","04-14-2003","2003","04","other"
"2003039","RALEIGH BAY","North","-76.132","34.988","04-14-2003","2003","04","other"
"2003041","RALEIGH BAY","North","-76.044","35.033","04-14-2003","2003","04","other"
"2003043","RALEIGH BAY","North","-75.595","35.227","04-15-2003","2003","04","other"
"2003045","RALEIGH BAY","North","-75.672","35.206","04-15-2003","2003","04","other"
"2003047","RALEIGH BAY","North","-75.79","35.168","04-15-2003","2003","04","other"
"2003049","RALEIGH BAY","North","-75.838","35.151","04-15-2003","2003","04","other"
"2003051","RALEIGH BAY","North","-75.947","35.101","04-15-2003","2003","04","other"
"2003053","ONSLOW BAY","North","-76.788","34.69","04-16-2003","2003","04","other"
"2003055","ONSLOW BAY","North","-77.004","34.661","04-16-2003","2003","04","other"
"2003057","ONSLOW BAY","North","-77.132","34.623","04-16-2003","2003","04","other"
"2003059","ONSLOW BAY","North","-77.398","34.496","04-16-2003","2003","04","other"
"2003061","ONSLOW BAY","North","-77.49","34.452","04-16-2003","2003","04","other"
"2003063","ONSLOW BAY","North","-77.556","34.413","04-16-2003","2003","04","other"
"2003065","ONSLOW BAY","North","-77.729","34.27","04-16-2003","2003","04","other"
"2003067","ONSLOW BAY","North","-77.786","34.203","04-16-2003","2003","04","other"
"2003069","ONSLOW BAY","North","-77.854","34.103","04-17-2003","2003","04","other"
"2003071","ONSLOW BAY","North","-77.861","34.046","04-17-2003","2003","04","other"
"2003073","ONSLOW BAY","North","-77.902","33.981","04-17-2003","2003","04","other"
"2003075","ONSLOW BAY","North","-77.91","33.915","04-17-2003","2003","04","other"
"2003077","ONSLOW BAY","North","-77.926","33.868","04-17-2003","2003","04","other"
"2003079","ONSLOW BAY","North","-77.909","33.747","04-17-2003","2003","04","other"
"2003081","ONSLOW BAY","North","-77.902","33.722","04-17-2003","2003","04","other"
"2003083","SOUTH CAROLINA","South","-79.156","33.138","04-18-2003","2003","04","other"
"2003085","SOUTH CAROLINA","South","-79.104","33.054","04-18-2003","2003","04","other"
"2003087","SOUTH CAROLINA","South","-79.249","33.083","04-18-2003","2003","04","other"
"2003089","SOUTH CAROLINA","South","-79.271","32.999","04-18-2003","2003","04","other"
"2003091","SOUTH CAROLINA","South","-79.479","32.929","04-18-2003","2003","04","other"
